,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
0,55.85253906,64.17578125,40.41601563,12.84533648,12.943249,12.10463727,165.0026693,167.5276947,146.5222435,0.230329142,0.092768925,0.100036532,-0.100641741,-0.170721718,-0.241771608,1
1,62.86425781,72.58300781,43.57714844,26.82288064,25.82057501,18.95816491,719.4669256,666.7020941,359.4120169,0.471453211,0.309057285,0.3859587,-0.726545353,-0.835030832,-0.494925158,1
2,61.171875,71.09375,42.35742188,26.75101761,25.79541278,18.74956207,715.6169434,665.4033203,351.5460777,0.520643988,0.367920314,0.419226952,-0.620756154,-0.785565106,-0.368961409,1
3,48.52441406,62.41894531,40.01367188,19.1082287,19.86633244,18.9351228,365.124404,394.6711645,358.5388756,0.294116755,0.114420687,0.256327624,-0.195343996,-0.241480669,-0.247515439,1
4,53.99316406,70.62792969,42.66015625,15.50702185,18.6546859,14.54793177,240.4677267,347.9973059,211.6423187,0.09822114,-0.117783759,0.055923563,-0.445440954,-0.837884284,-0.671023535,1
5,54.18359375,64.40917969,39.32519531,22.51799377,24.97798941,18.01943151,507.0600433,623.8999548,324.6999121,0.76143594,0.35854171,0.55337676,0.324789116,-0.273755974,0.418861932,1
6,40.71679688,56.21191406,35.77734375,18.41704032,21.67761425,19.21743477,339.1873741,469.9189596,369.3097992,0.314357734,0.140706108,0.317553908,-0.468850775,-0.58400697,-0.595126103,1
7,44.25195313,56.6328125,36.88769531,22.03718883,23.46972654,20.07899645,485.6376915,550.828064,403.1660986,0.629913136,0.560447821,0.589327874,-0.366397565,-0.418106027,-0.317025736,1
8,35.98925781,44.65820313,28.94335938,17.8399701,22.8380929,17.22293832,318.264533,521.5784874,296.6296043,0.76818588,0.676664413,0.794993245,-0.081130876,-0.531573069,-0.13333534,1
9,46.28027344,64.6953125,38.921875,17.76293987,18.75288877,17.58544292,315.5220327,351.6708374,309.2478027,0.039967524,0.021825002,0.046411254,-0.577599866,-0.579480873,-0.531678639,1
10,46.37890625,38.57324219,24.26269531,17.89932197,16.65301056,14.32608304,320.3857269,277.3227606,205.2366552,1.744339154,1.510369658,1.761372081,3.435096763,3.082240698,4.092252449,1
11,51.25390625,54.32324219,36.72265625,17.90845821,20.71405977,16.96449746,320.7128754,429.0722723,287.7941742,0.189714531,0.303017499,0.271111866,-0.513434964,-0.342058391,-0.387641689,1
12,59.47167969,67.44335938,44.07714844,17.38778696,17.22911765,16.07225219,302.3351355,296.842495,258.3172903,0.583043738,0.648167373,0.661458571,0.019600198,0.363230107,0.212229418,1
13,63.06054688,68.22363281,44.60351563,19.13638974,18.37339991,16.03441816,366.2014122,337.5818243,257.1025658,0.320058706,0.064088815,-0.124605945,-0.059973847,-0.078710439,-0.174860125,1
14,24.06738281,26.19433594,21.65722656,12.25272413,14.02140966,11.20967976,150.1292486,196.5999289,125.6569204,2.595648702,2.771897948,2.41416542,8.58931668,9.851668581,8.603276535,1
15,54.66699219,56.36328125,42.55859375,25.35196469,26.00200675,22.86975871,642.7221136,676.1043549,523.0258636,0.075430062,0.039416441,0.069554934,-0.775028118,-0.945294714,-0.813583993,1
16,46.46191406,55.92285156,36.70800781,20.45652103,25.31510221,18.7519711,418.4692526,640.8543997,351.6364202,0.590569687,0.401460362,0.434642519,0.198112174,-0.681483815,-0.290272701,1
17,43.7890625,53.51074219,32.54589844,20.07302191,24.51589651,17.70934613,402.9262085,601.0291815,313.6209402,0.621029485,0.35195584,0.707378396,-0.22311443,-0.723564466,0.012186587,1
18,39.00585938,39.81738281,26.75,18.91464083,21.11350581,15.64792069,357.7636375,445.7801275,244.8574219,0.710819391,0.788735767,0.817494712,-0.257567154,-0.181813266,0.013202296,1
19,44.14160156,52.7421875,34.05175781,22.12165555,25.77956316,20.82390493,489.3676443,664.5858765,433.6350164,0.501258991,0.311848653,0.55123345,-0.622445657,-0.844152344,-0.552395824,1
20,59.57421875,78.58789063,47.921875,17.68414167,19.7439194,17.86493789,312.7288666,389.8223534,319.1560059,-0.151579556,-0.434925941,-0.163196547,-0.317603596,0.002900368,-0.406791859,1
21,43.14453125,55.21972656,34.04785156,15.3003973,19.2177988,14.95575033,234.1021576,369.3237906,223.674468,0.774140256,0.495313983,0.796698567,0.094751961,-0.328441099,0.156355081,1
22,57.45605469,69.25390625,41.36621094,16.72403604,17.04875776,15.42875736,279.6933813,290.660141,238.0465536,-0.209281604,-0.190618831,-0.252519194,-0.389114482,-0.555142552,-0.525494077,1
23,55.97363281,73.97070313,42.58203125,17.07892662,18.16399687,16.09994145,291.6897345,329.9307823,259.2081146,0.160452112,-0.150809336,0.080153166,-0.201439605,-0.016892182,-0.372326128,1
24,56.25683594,66.24511719,45.81542969,14.50637832,15.2497911,14.09884595,210.4350119,232.5561285,198.7774572,0.184964308,0.07021723,0.262718641,-0.501982799,-0.702703384,-0.491294962,1
25,62.60742188,73.84570313,46.421875,20.57973688,23.61353932,18.92655805,423.5255699,557.5992393,358.2145996,0.131078281,0.021644147,0.16011229,-0.674991782,-0.740922357,-0.582535765,1
26,60.91210938,65.03222656,42.70214844,22.25219639,23.35226034,20.38626403,495.160244,545.328063,415.599761,0.01157066,-0.190870257,0.042932636,-0.232075153,-0.641105065,-0.611823666,1
27,36.83789063,48.41113281,30.92578125,18.85732538,23.76335794,18.44910544,355.5987206,564.6971807,340.3694916,0.987788145,0.697273704,0.993043741,0.252921242,-0.350368187,0.262156642,1
28,49.06835938,48.84082031,30.05371094,23.40383446,18.89571126,16.32542729,547.7394676,357.047904,266.5195761,0.792560189,0.429914891,0.482482117,0.036224428,-0.618647105,-0.380757681,1
29,37.04492188,53.50390625,33.35644531,16.90968466,19.53742363,16.82866606,285.9374352,381.7109222,283.2040014,0.220597142,0.10891405,0.287558166,-0.628944832,-0.593440656,-0.567023949,1
30,37.27050781,51.39160156,35.49902344,16.78494691,19.40290248,17.17761076,281.7344427,376.4726248,295.0703115,0.290959848,0.213299009,0.188333716,-0.290651524,-0.252712674,-0.452086171,1
31,26.94726563,31.41113281,23.10253906,12.61181057,18.09555564,12.49407021,159.057766,327.4491339,156.1017904,1.471687399,1.30234388,1.424566325,3.281619484,1.775762208,2.917790793,1
32,46.40429688,62.37988281,39.53808594,19.45890655,22.76620357,17.75771495,378.649044,518.300025,315.3364401,0.054784097,-0.024667492,0.129852863,-0.926766126,-1.017865873,-0.822482833,1
33,50.42578125,59.65527344,39.88964844,21.61999489,22.38724594,18.04926338,467.4241791,501.1887808,325.7759085,0.289620127,0.236209812,0.18576237,-0.763709317,-0.877404961,-0.673063191,1
34,42.17089844,57.58496094,34.88574219,18.05577007,23.82005721,18.11221618,326.0108328,567.3951254,328.0523748,0.193498671,0.039106404,0.148208071,-0.585729335,-0.995223146,-0.816787117,1
35,40.78417969,51.89355469,36.09082031,17.13769214,20.01536025,16.94178203,293.7004919,400.614646,287.0239782,0.401273368,0.226864982,0.358167987,-0.32330681,-0.444143109,-0.476084331,1
36,59.02832031,58.99707031,39.16699219,21.92810916,19.53789865,18.71941371,480.8419714,381.7294836,350.4164495,0.0675885,0.100375231,0.230133369,-0.482243666,-0.439291673,-0.591038032,1
37,47.26855469,58.890625,36.79296875,18.96128734,20.03302327,17.57478744,359.5304174,401.3220215,308.8731537,0.341903844,0.249652849,0.466062662,-0.06623862,-0.569930507,-0.116840762,1
38,44.73730469,58.00488281,36.19824219,17.04974154,19.89849671,16.03136443,290.6936865,395.9501715,257.0046453,0.336843199,0.296807887,0.373964523,-0.493215699,-0.638290737,-0.359065611,1
39,58.87011719,72.421875,44.61621094,27.82772978,28.62666736,21.8359511,774.3825445,819.486084,476.8087606,0.752476569,0.734932493,0.464809024,0.513908338,0.476981574,-0.043891696,1
40,57.09277344,67.49707031,48.20703125,15.34404234,14.75370687,13.89308047,235.4396353,217.6718664,193.0176849,-0.223313209,-0.454608653,-0.372946082,-0.253998161,0.148625294,0.499642481,1
41,38.19921875,43.3671875,28.22167969,18.28248819,20.68948106,15.0028864,334.2493744,428.0546265,225.0866003,0.844619801,0.719394388,1.116623752,0.510158332,0.126503833,1.528914359,1
42,53.49121094,67.88476563,42.27246094,20.8008113,24.01599407,19.37699041,432.6737509,576.767971,375.4677572,0.307306634,0.172683225,0.333985578,-0.774129164,-1.034927675,-0.891167939,1
43,67.73632813,79.24804688,48.62988281,20.328859,20.59166331,17.78129739,413.2625084,424.0165977,316.1745367,0.3568319,0.080152699,0.171063892,0.224289154,0.100728466,0.267625704,1
44,61.24023438,73.59960938,46.74414063,21.16967591,15.96345435,16.42106369,448.1551781,254.8318748,269.6513329,0.062232382,-0.190442567,-0.015023688,-0.664669656,-0.322087757,-0.484418512,1
45,44.46191406,66.61914063,38.0703125,17.51507483,20.49579475,17.50532669,306.7778463,420.0776024,306.4364624,0.280127553,0.183307966,0.265367186,-0.503648983,-0.726220549,-0.549373912,1
46,65.30566406,79.17285156,48.39355469,17.37025922,19.66974411,16.44054147,301.7259054,386.8988333,270.2914038,-0.268662785,-0.091340645,-0.253712442,-0.317338224,-0.366412213,-0.418177393,1
47,45.97753906,55.3046875,38.09960938,17.86637913,20.03324721,16.93051747,319.2075033,401.3309937,286.6424217,0.259840017,0.091833399,0.297323544,-0.690844308,-0.892171577,-0.563903703,1
48,42.421875,53.98242188,34.0078125,18.1023498,20.13833224,17.98865575,327.6950684,405.5524254,323.5917358,0.144293333,0.116198866,0.210442933,-0.847892727,-0.962486116,-0.830402972,1
49,58.65429688,71.05957031,48.3515625,21.51138918,21.83154984,17.52920101,462.7398643,476.6165686,307.2728882,0.012148837,0.119317067,-0.042046677,-0.918640319,-0.695626578,-0.71820402,1
50,51.30761719,66.60351563,42.03515625,14.30629302,14.29669663,13.67760538,204.6700201,204.3955345,187.076889,-0.149348485,-0.149312045,-0.074824166,-0.262273181,-0.444306817,-0.37189322,1
51,44.00683594,53.05078125,33.09277344,15.86007394,18.87803575,15.50076191,251.5419455,356.3802338,240.2736197,0.859211882,0.710169656,0.886752064,0.258894543,-0.255640505,0.29787633,1
52,57.17285156,64.1640625,38.15039063,20.94473768,21.51095373,17.69817588,438.6820364,462.7211304,313.2254295,0.133563159,0.173962545,0.082947085,-0.849095856,-0.700618506,-0.759961497,1
53,46.80175781,53.70800781,36.24414063,14.70971581,16.65275216,14.18278297,216.3757391,277.3141546,201.1513329,-0.309086292,-0.192834942,-0.205905277,-0.759260478,-1.084135293,-0.820630988,1
54,40.83886719,49.69726563,33.98632813,13.00932707,13.28217469,11.91612159,169.2425909,176.4161644,141.9939537,0.068758169,0.20387262,0.063048674,-0.725039276,-0.578876661,-0.485324703,1
55,47.60546875,56.29785156,35.97460938,16.04085998,17.76892024,15.14807575,257.3091888,315.7345266,229.4641991,-0.141338126,-0.142501701,-0.082451192,-0.27693044,-0.674202419,-0.507016989,1
56,44.61132813,51.20800781,36.62304688,14.98473535,14.51389065,13.20520494,224.5422935,210.6530218,174.3774376,0.667315758,0.315534436,0.494695717,1.166879202,0.108820193,0.527863934,1
57,49.71777344,52.77734375,37.14355469,21.30423769,20.05775923,18.52373629,453.8705435,402.3137054,343.1288061,0.312676609,0.04142157,0.258778442,-0.715148046,-1.065863981,-0.835304052,1
58,60.51464844,61.62109375,39.00683594,29.39696287,27.08884731,19.36231823,864.181426,733.8056488,374.8993673,0.170556793,0.177963544,0.166669127,-1.037676946,-0.997905839,-0.935742122,1
59,54.2890625,60.41601563,39.85742188,19.21929464,20.28384463,17.71484149,369.3812866,411.4343529,313.815609,0.368714059,0.263673997,0.394235766,-0.270546983,-0.589300573,-0.401183765,1
60,45.86523438,60.6484375,37.41308594,18.45013874,21.20398136,17.68496737,340.4076195,449.6088257,312.7580709,0.298908904,0.264694973,0.290472211,-0.324336682,-0.563845202,-0.335661039,1
61,45.85253906,67.58984375,39.37695313,16.85828841,18.21362316,16.46778626,284.2018881,331.7360687,271.1879845,0.11266559,-0.165780333,0.01734237,-0.646609889,-0.436342458,-0.636442583,1
62,44.51953125,47.22167969,31.7890625,23.96868093,28.9780473,21.27251651,574.4976654,839.7272253,452.5199585,0.410614436,0.285777266,0.45820247,-1.160741926,-1.283730302,-0.983458096,1
63,59.82324219,54.51269531,36.65332031,21.48870995,18.26192448,16.08406653,461.7646551,333.4978857,258.697196,0.084707577,0.331112036,0.230834199,-0.642652643,-0.122587899,-0.445109219,1
64,26.85644531,34.97070313,25.34765625,16.12063584,21.92465616,15.30281053,259.8748999,480.6905479,234.1760101,1.364015576,1.019570566,1.244028588,1.490807225,0.264136406,1.227047075,1
65,31.50097656,36.78710938,24.80761719,18.28843339,21.11976613,16.82019749,334.4667959,446.0445213,282.9190435,1.144856913,0.955338206,1.289414631,0.576336792,0.238531849,1.17912579,1
66,36.25585938,48.25683594,29.57910156,16.27662977,20.66311469,15.05781802,264.9286766,426.9643087,226.7378836,0.674109892,0.528686662,0.589555445,0.042869019,-0.450707874,-0.107484238,1
67,33.59667969,29.42089844,21.86230469,15.88313118,14.7637513,13.11456374,252.2738562,217.9683523,171.9917822,1.249988079,1.371838056,1.596438443,2.182942012,3.092832003,4.094205104,1
68,41.27832031,56.83105469,32.72753906,18.15583796,20.53174401,17.22991877,329.6344519,421.5525122,296.870101,0.112831846,0.015904406,0.159503336,-0.575807171,-0.662302151,-0.585385763,1
69,60.07324219,64.11230469,40.66308594,23.44090614,25.52365793,20.32924225,549.4760809,651.4571142,413.2780905,0.414968259,0.236333015,0.277193336,0.605572787,-0.642578166,-0.378797628,1
70,46.27734375,55.99023438,34.3203125,18.74831332,22.08682933,17.46349254,351.4992523,487.8280296,304.9735718,-0.049714928,-0.074372967,0.225015061,-0.628243322,-0.825033789,-0.588425487,1
71,45.27050781,60.62011719,34.82421875,21.06268707,23.72986864,18.84466621,443.6367865,563.1066656,355.1214447,0.030724179,-0.102523454,0.174305497,-1.027792548,-1.068187556,-0.860962898,1
72,23.71679688,25.49023438,19.91113281,7.884782558,9.64911257,7.087133002,62.16979599,93.10537338,50.22745419,0.829454484,0.439826799,0.91051024,1.113658174,-0.224207693,1.211675948,1
73,49.36230469,55.31542969,32.22558594,17.85227426,18.1254611,15.66242049,318.7036963,328.53234,245.3114157,0.12233513,0.449443909,0.487561737,-0.694666603,-0.269822807,-0.153126362,1
74,37.76855469,50.46386719,29.0078125,18.32263338,20.56517515,16.26279357,335.718894,422.9264288,264.4784546,0.301468916,0.224737906,0.259611314,-0.579378313,-0.861821792,-0.693449675,1
75,43.671875,55.28222656,35.65527344,18.00948508,22.06270885,18.677655,324.3415527,486.7631216,348.8547964,0.287119824,0.393624088,0.311244865,-0.849168801,-0.715487143,-0.815337039,1
76,48.1484375,59.13476563,37.48046875,18.88119304,20.80464854,17.57621821,356.4994507,432.8334007,308.9234467,0.257819359,-0.032757335,0.310524741,-0.369914575,-0.659756764,-0.280634264,1
77,48.37402344,62.62890625,36.52929688,22.11846101,26.16031899,20.62052795,489.2263174,684.3622894,425.2061729,-0.015241149,-0.072990043,0.055657636,-0.769175886,-0.82621999,-0.845537453,1
78,103.0927734,89.40429688,46.875,29.93884043,23.30622865,18.42722171,896.3341665,543.180294,339.5625,0.26776185,0.423560932,0.192161331,-1.038101952,0.062820708,-0.413239743,1
79,90.05175781,98.65429688,50.94238281,28.76854458,27.36682279,19.60876121,827.6291571,748.9429893,384.5035162,0.245878127,0.202020766,-0.324512249,-0.530018595,-0.61229282,-0.502350599,1
80,51.29394531,59.1796875,33.37695313,23.17609479,21.10138606,15.55171866,537.1313696,445.2684937,241.8559532,0.472948492,0.403684477,0.480338489,-0.900939092,-0.688054851,-0.589338302,1
81,73.42089844,67.80078125,45.88964844,26.54759863,22.47823077,19.024566,704.7749929,505.2708588,361.9341116,-0.210315517,-0.582529225,-0.421585071,-0.927755665,-0.423380839,-0.568591157,1
82,47.13378906,56.89941406,34.49316406,18.77895345,21.62090459,17.33104693,352.6490927,467.4635153,300.3651876,-0.052095216,-0.174643867,-0.005250289,-0.683988566,-0.701588744,-0.633788342,1
83,56.31445313,66.25390625,40.74023438,20.37789344,23.60105401,18.50377132,415.2585411,557.0097504,342.3895531,-0.221578615,-0.090763912,0.017763071,-0.051007731,-0.408567055,-0.506641171,1
84,69.62011719,76.54296875,44.61914063,23.56832706,21.72893442,17.69024561,555.4660406,472.1465912,312.9447899,0.036887572,-0.253542004,-0.185784431,-0.825221669,-0.400416121,-0.688274586,1
85,59.99804688,64.45507813,41.64550781,28.79147817,26.99775623,22.3453959,828.9492149,728.8788414,499.3167181,0.254222732,-0.019164868,0.183957483,-1.037548494,-1.088877306,-0.972968486,1
86,48.14648438,54.2265625,42.28320313,19.22360272,23.10082008,19.30501147,369.5469017,533.6478882,372.6834679,0.342391648,0.508882654,0.166349282,-0.820772029,-0.269251891,-0.924176217,1
87,47.32519531,68.20019531,41.86914063,15.76712579,16.84145856,15.77591076,248.6022558,283.6347265,248.8793602,0.054896907,-0.065521166,0.021873187,-0.534829124,-0.649660276,-0.564160654,1
88,50.74316406,64.81542969,42.20214844,24.60392206,28.06525105,20.83747458,605.3529806,787.6583166,434.2003469,0.763824833,0.480837278,0.140382809,0.237304674,-0.6228837,-0.838474215,1
89,44.02539063,59.25097656,36.70605469,21.74841364,25.35194648,21.03968819,472.9934959,642.7211905,442.668479,0.508068081,0.439721375,0.415329692,-0.201414396,-0.626367361,-0.595470577,1
90,38.24414063,53.36425781,29.66503906,17.06653354,20.05955809,16.12718337,291.2665672,402.3858709,260.0860434,1.10984152,1.09497015,1.118187971,1.302419649,1.105281591,1.333179555,1
91,45.50585938,44.44824219,27.35742188,24.53827457,23.29144611,17.39081968,602.1269188,542.4914618,302.440609,0.939320041,0.989695961,1.067755299,-0.238677355,0.001437206,0.418804858,1
92,50.74902344,60.45703125,38.11328125,19.47315106,19.27175388,17.29508543,379.2036123,371.4004974,299.1199799,0.534878353,0.37420388,0.270130482,-0.018099906,-0.200985542,-0.441333452,1
93,55.39648438,73.12792969,46.28613281,18.07852412,22.01389479,15.442154,326.8330345,484.6115637,238.4601202,-0.019318586,0.062888538,-0.242191116,0.363509267,-0.186656621,0.182291961,1
94,57.54394531,65.6875,35.75976563,20.37169314,18.87603474,15.95938762,415.0058813,356.3046875,254.7020531,0.539875431,0.401686638,0.429726238,0.16777783,-0.557334697,-0.355493231,1
95,41.70800781,53.13378906,33.27050781,16.86045943,21.2056677,16.84552024,284.2750921,449.6803427,283.7715521,0.344332759,0.400915524,0.378930388,-0.462499059,-0.76700489,-0.624166442,1
96,51.24023438,62.29394531,37.41308594,19.87389203,22.82787415,17.70229794,394.9715843,521.1118383,313.3713522,0.415500515,0.41892778,0.362995073,-0.283752442,-0.633955669,-0.47007882,1
97,74.69140625,76.86523438,46.73632813,28.31447434,27.47273866,21.80965259,801.7094574,754.7513695,475.6609459,-0.108005031,-0.274257933,-0.189846599,-0.928185946,-0.872456384,-0.806006036,1
98,48.84082031,65.52636719,39.68261719,16.9058472,23.07992414,15.80452648,285.8076696,532.6828985,249.7830572,0.065404846,-0.190130372,0.19671354,-0.620994046,-0.390327471,-0.561865642,1
99,47.49511719,62.45996094,38.36425781,18.03414664,21.50641162,16.81253287,325.2304449,462.5257406,282.6612616,0.561293739,0.534355061,0.573129942,-0.02399616,-0.144535222,0.197950521,1
100,62.38964844,80.31933594,49.5,15.6669914,15.28743411,13.48885535,245.4546194,233.7056417,181.9492188,-0.209889996,-0.111971827,-0.076074643,-0.420917985,-0.445042247,-0.428503723,1
101,60.20605469,75.16015625,46.859375,16.65175017,16.55211155,15.44356378,277.2807837,273.9723969,238.5036621,0.007339495,-0.114133878,-0.061110032,-0.390325096,-0.407094661,-0.46393026,1
102,49.11230469,65.78515625,37.21679688,14.78789111,15.71861749,13.36944508,218.6817236,247.0749359,178.7420616,0.621708933,0.184045975,0.348490116,0.549584991,0.015212545,0.010234009,1
103,51.12109375,68.60058594,42.84472656,18.24842096,20.07596996,16.93900799,333.0048676,403.04457,286.9299917,0.227606709,0.184570846,0.370442119,-0.278613857,-0.365633616,-0.124101339,1
104,34.46972656,40.77832031,28.32519531,15.16333795,18.2362073,15.32208597,229.9268179,332.5592566,234.7663183,1.210155035,1.239448598,1.220488406,1.706642021,1.585551809,1.895601475,1
105,45.00683594,61.11132813,37.02441406,21.23466708,26.05506692,19.39878554,450.9110861,678.8665123,376.3128805,0.353309105,0.201817635,0.360957936,-0.772306894,-0.94569566,-0.697139844,1
106,49.87304688,66.09765625,38.98925781,19.14264648,21.73015066,18.43238493,366.4409142,472.1994476,339.7528143,-0.318723069,-0.489630628,-0.139593257,-0.608899283,-0.124247026,-0.66446417,1
107,62.88574219,82.09472656,48.77734375,18.19935266,19.60732214,16.73749634,331.2164373,384.4470816,280.1437836,-0.014777011,-0.426535978,-0.188440652,-0.080712398,0.222826229,0.129795399,1
108,53.46582031,72.19042969,46.45800781,16.25453073,16.39526019,16.06475526,264.2097692,268.8045568,258.0763617,-0.351081471,-0.317666118,-0.275379684,-0.79534606,-0.781443294,-0.796048672,1
109,70.40722656,71.98925781,52.30566406,14.9457086,17.0776856,14.44660587,223.3742056,291.6473455,208.704421,-0.036670256,-0.222836983,-0.361624684,-0.427092712,-0.641814295,-0.53652741,1
110,32.84765625,82.18457031,72.66894531,15.81905232,11.17256843,9.879487334,250.2424164,124.8262854,97.60426998,0.119304955,0.104023471,0.025494342,-0.638008913,-0.523591695,-0.331435327,1
111,34.63183594,80.82910156,71.98925781,14.89088576,8.450400599,8.301383652,221.7384787,71.40927029,68.91297054,1.05064961,0.766109556,0.933459463,0.950956272,1.134014794,1.390628629,1
112,43.63769531,83.03808594,76.94921875,21.55254718,13.26368377,12.21124927,464.51229,175.9253073,149.1146088,1.964372287,2.066469842,2.22588541,6.873722566,7.257603675,8.702727182,1
113,43.65527344,86.83203125,79.12988281,28.9205085,16.87555292,16.48589968,836.395812,284.7842865,271.7848883,2.643178267,3.591551341,3.50467557,10.17184921,18.8425085,17.97330505,1
114,32.31738281,78.86035156,72.71386719,18.08842891,10.73586599,10.66202937,327.1912603,115.2588186,113.6788702,0.727079816,0.260440048,0.374159233,0.339303781,0.176913372,0.38998835,1
115,19.703125,71.0078125,66.63085938,7.952725923,5.317087863,4.966731591,63.24584961,28.27142334,24.6684227,0.302478411,-0.482081612,-0.416783743,0.32203728,2.778180752,2.421254867,1
116,17.13378906,72.03027344,65.61328125,7.374912003,5.35352373,4.784706612,54.38932705,28.66021633,22.89341736,0.124555981,0.011377432,-0.088968945,0.042141,0.432291471,0.832155643,1
117,17.14648438,71.86035156,66.23242188,5.750172156,4.320760914,3.809256252,33.06447983,18.66897488,14.5104332,-0.453163837,-0.748221953,-0.955031743,0.720970712,2.173933454,3.030286504,1
118,19.32324219,71.51074219,66.81054688,6.117342697,3.675813292,3.457222695,37.42188168,13.51160336,11.95238876,0.688494233,0.050274487,0.07206286,2.443593914,1.081621705,1.237317465,1
119,20.19335938,74.34277344,66.17675781,8.284003955,5.160574562,4.978764165,68.62472153,26.63152981,24.78809261,1.774836286,-0.296614268,0.283292787,9.961150183,7.315871626,8.305029469,1
120,18.16308594,75.55859375,65.1171875,5.933367365,4.840874588,3.684047311,35.20484829,23.43406677,13.57220459,-0.029467854,-0.099870363,-0.044015871,0.777643256,-0.173755634,1.159026314,1
121,28.0078125,46.62890625,45.92675781,11.49184228,13.55547717,12.32389649,132.062439,183.7509613,151.8784246,-0.265378693,-0.526254723,-0.570265181,-0.178898559,0.030363315,0.19907484,1
122,27.14453125,48.33691406,46.125,11.36995979,14.90499748,13.12038609,129.2759857,222.1589499,172.1445313,-0.160471262,-0.45930989,-0.374028912,-0.381331111,-0.260813629,0.060850141,1
123,29.18652344,43.98242188,46.18359375,13.4254806,16.58476344,14.30067348,180.2435293,275.0543785,204.5092621,-0.024316718,-0.13292259,-0.371936505,-0.723283722,-0.600049119,-0.284796644,1
124,44.45214844,77.14746094,50.05078125,14.12630163,19.04196469,10.67521952,199.5523977,362.5964193,113.9603119,0.526819218,0.854713092,-0.626694628,-0.160808513,0.562912888,1.260392855,1
125,29.39746094,46.69335938,39.52441406,10.34838611,14.4064098,12.17561077,107.0890951,207.5446434,148.2454977,-0.18239848,0.088685271,-0.161684976,0.238307341,0.144070681,0.369359995,1
126,27.97070313,57.34960938,41.93261719,9.328065907,14.68273991,11.48165787,87.01281357,215.5828514,131.8284674,-0.112253885,-0.206284698,-0.354608319,-0.293161078,0.114108203,0.077875052,1
127,26.81640625,67.6953125,40.50390625,10.43785012,18.4743524,13.27724147,108.9487152,341.3016968,176.285141,0.190487474,-0.142000548,-0.203989378,0.96935043,0.369324202,-0.190767709,1
128,26.19433594,49.20800781,41.04394531,11.31346367,17.10539178,12.86972823,127.9944601,292.5944281,165.6299047,-0.066945146,0.229604283,-0.256974846,-0.430238684,0.207534713,-0.087834551,1
129,26.30859375,52.90625,37.81640625,11.48132333,18.38161552,14.19415745,131.8207855,337.8837891,201.4741058,-0.082415896,-0.244676505,-0.256891482,-0.236674903,-0.573260326,-0.463444244,1
130,32.32421875,69.56152344,42.68945313,9.341103271,12.29409014,9.713535885,87.25621033,151.1446524,94.35277939,-0.020696674,-0.687702807,-0.50680796,0.656497758,1.311258484,1.000154381,1
131,23.6875,46.71484375,37.89355469,10.01882993,14.36061557,13.42257156,100.3769531,206.2272797,180.1654272,-0.103551511,-0.197946197,-0.234122072,-0.096519259,-0.045284838,-0.273914645,1
132,27.14355469,58.23242188,37.49902344,11.11700456,19.746407,13.61947992,123.5877905,389.9205894,185.4902334,-0.366446905,-0.256335906,-0.439691459,0.012494324,-0.416869105,-0.089813572,1
133,22.10058594,48.62695313,36.1875,8.93502149,15.15697473,11.82481171,79.83460903,229.7338829,139.8261719,-0.173035831,-0.377726208,-0.270938854,-0.257212233,-0.218561419,-0.284041245,1
134,25.78320313,44.37988281,36.25097656,9.746587498,14.55341809,11.45415876,94.99596786,211.8019781,131.197753,-0.427398926,-0.456079806,-0.539791104,-0.271515331,-0.092694088,0.29432167,1
135,23.4375,54.76855469,36.18457031,10.11187421,17.39730323,12.24298732,102.25,302.6661596,149.8907385,-0.404579232,-0.315490881,-0.081407678,-0.113039909,-0.038699713,0.145567736,1
136,23.65136719,53.67089844,36.66992188,10.56908717,21.3707071,13.1104247,111.7056036,456.7071218,171.8832359,0.030498158,0.2085971,-0.339058812,-0.186509627,-0.119502287,0.230994328,1
137,22.83007813,45.80175781,36.81445313,10.71890641,18.50740869,13.55575675,114.8949547,342.5241766,183.7585411,-0.349423451,-0.454547625,-0.729411618,-0.450949063,-0.635974004,0.170324,1
138,20.40234375,34.93164063,37.44042969,7.37925158,10.71629959,8.236279204,54.45335388,114.839077,67.83629513,-0.711419777,-0.289939419,-0.988053505,0.266417676,1.201504831,1.814699501,1
139,18.47460938,49.82714844,32.20898438,9.554906086,17.02601425,13.05462073,91.29623032,289.8851614,170.4231224,-0.222406427,-0.589876397,-0.532983282,-0.544946828,-0.133640787,-0.289988173,1
140,18.06347656,37.94726563,32.71582031,10.63624745,15.36906492,13.3955123,113.1297598,236.2081566,179.4397497,0.063265134,-0.406131626,-0.256600629,-0.657789382,-0.407578131,-0.323540153,1
141,37.19726563,51.49121094,39.03320313,34.35044794,23.49422138,19.39124498,1179.953274,551.9784384,376.0203819,1.893049655,0.729289421,0.690822779,3.085450551,1.132180071,1.098755853,1
142,17.59667969,34.15039063,33.84375,10.03715893,14.94550125,13.42437586,100.7445593,223.3680077,180.2138672,0.190594644,-0.034038502,-0.300336318,-0.348956915,-0.375262038,-0.126625149,1
143,18.72167969,43.40234375,38.03125,9.373628999,16.05928453,12.16339764,87.86492062,257.9006195,147.9482422,-0.281596017,-0.860517714,-0.87261839,-0.339124729,-0.004693899,1.051672801,1
