,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,var_r,var_g,var_b,var_h,var_s,var_v,class
0,187.5126953125,177.3603515625,168.15625,14.2392578125,26.3271484375,187.5126953125,5.830770592643868,5.6921366980162915,5.935443722882056,3.577597100241685,3.8673570383843936,5.830770592643868,33.99788570404053,32.40042018890381,35.2294921875,12.799201011657715,14.956450462341309,33.99788570404053,0
1,189.5732421875,179.5263671875,168.986328125,15.7333984375,27.9169921875,189.5732421875,11.948722916360987,12.47940835522355,13.562493108932221,1.7573000012441127,8.46765123960381,11.948722916360987,142.77197933197021,155.73563289642334,183.94121932983398,3.0881032943725586,71.70111751556396,142.77197933197021,0
2,188.966796875,180.814453125,168.9248046875,20.263671875,27.568359375,189.1455078125,14.343200939033457,15.215468912661802,16.527179613517788,6.992798234064385,10.489914000879589,14.40368467316615,205.72741317749023,231.51049423217773,273.147665977478,48.899227142333984,110.03829574584961,207.46613216400146,0
3,85.3623046875,86.1240234375,76.806640625,30.2734375,32.3759765625,86.8330078125,30.145749223579028,30.86793392421091,29.696079596507342,8.676220054470365,15.53990104334486,30.643783212045047,908.7661962509155,952.8293447494507,881.8571434020996,75.27679443359375,241.48852443695068,939.041449546814,0
4,187.57421875,176.787109375,166.662109375,14.7265625,28.421875,187.57421875,5.883667092226449,5.461655205318907,5.135573110718716,1.2980745581798259,3.8691677379476586,5.883667092226449,34.61753845214844,29.82967758178711,26.37411117553711,1.68499755859375,14.970458984375,34.61753845214844,0
5,190.2587890625,179.7080078125,169.6201171875,14.560546875,27.6591796875,190.2587890625,3.512869878550922,4.13347783348828,4.171755099627385,1.6630890913982133,4.0439545097697875,3.512869878550922,12.340254783630371,17.085638999938965,17.40354061126709,2.7658653259277344,16.353568077087402,12.340254783630371,0
6,141.4052734375,131.9560546875,125.2177734375,13.103515625,30.6484375,141.41015625,29.89220234866205,28.40741922890936,28.535450069473576,4.715854590143854,9.829773684251014,29.87881994365885,893.5437612533569,806.9814672470093,814.2719106674194,22.23928451538086,96.62445068359375,892.7438812255859,0
7,159.5078125,152.3037109375,141.740234375,17.9609375,29.4892578125,159.5078125,29.202116547261497,28.756971741282893,27.604540329809304,3.1808198229534708,10.654732380750241,29.202116547261497,852.7636108398438,826.9634237289429,762.0106468200684,10.11761474609375,113.52332210540771,852.7636108398438,0
8,151.62890625,145.0126953125,137.1328125,16.7685546875,24.83984375,151.62890625,23.60529486532017,22.54758065772336,22.52632872529041,2.8501212044089943,9.396420028424972,23.60529486532017,557.2099456787109,508.3933935165405,507.43548583984375,8.123190879821777,88.29270935058594,557.2099456787109,0
9,117.97265625,114.25390625,106.962890625,20.6240234375,25.7900390625,117.97265625,30.877486526502377,30.389785245065667,30.23127955478046,5.876350328813854,15.181385677606116,30.877486526502377,953.4191741943359,923.5390472412109,913.9302635192871,34.531493186950684,230.47447109222412,953.4191741943359,0
10,145.09375,134.14453125,128.8642578125,9.4853515625,29.1005859375,145.09375,18.977397122959196,18.33287607258538,18.628620973411657,3.684291542926375,6.432540538673444,18.977397122959196,360.1416015625,336.09434509277344,347.0255193710327,13.574004173278809,41.377577781677246,360.1416015625,0
11,106.9443359375,97.80078125,94.2109375,21.1552734375,31.0966796875,106.9443359375,20.05947765271185,19.36162238203835,18.64036796501329,43.156151696161544,10.04119584389852,20.05947765271185,402.382643699646,374.87242126464844,347.46331787109375,1862.453429222107,100.8256139755249,402.382643699646,0
