,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,mean_l,mean_a,mean_bhuman,std_r,std_g,std_b,std_h,std_s,std_v,std_l,std_a,std_bhuman,var_r,var_g,var_b,var_h,var_s,var_v,var_l,var_a,var_bhuman,dissimilarity,correlation,energy,ASM,contrast,homogeneity,class
0,55.8525390625,64.17578125,40.416015625,40.2080078125,97.095703125,64.208984375,65.6669921875,119.6630859375,141.447265625,12.845336481945953,12.94324900101008,12.10463727253964,4.1973641207833,24.569548549207518,12.899221654076879,14.413516481390444,2.443255354437957,2.801219102586115,165.00266933441162,167.52769470214844,146.52224349975586,17.617865562438965,603.6627159118652,166.38991928100586,207.74945735931396,5.969496726989746,7.846828460693359,5.546370967741937,0.8440826562676191,0.038557644151018707,0.0014866919224765871,50.31653225806453,0.1664178925574386,1
1,62.8642578125,72.5830078125,43.5771484375,42.0048828125,105.5048828125,72.6416015625,73.94140625,118.3671875,143.9345703125,26.8228806361478,25.820575014473707,18.958164913002296,9.100618947117942,29.7914950830458,25.82962257026799,28.203440690321116,3.2586929265955313,5.630606252304777,719.4669256210327,666.702094078064,359.4120168685913,82.82126522064209,887.5331792831421,667.1694021224976,795.4340667724609,10.61907958984375,31.703726768493652,7.73286290322581,0.9110008944686379,0.031070635095609773,0.0009653843652445378,109.82762096774199,0.15506935427571106,1
2,61.171875,71.09375,42.357421875,42.482421875,106.5625,71.1484375,72.251953125,118.310546875,143.7822265625,26.751017613529676,25.79541277654808,18.749562067639648,9.105591709741958,31.41263927545726,25.81211102725993,28.21272769509894,3.256490828088993,5.748338459278423,715.616943359375,665.4033203125,351.5460777282715,82.91180038452148,986.75390625,666.2650756835938,795.9580039978027,10.604732513427734,33.043395042419434,7.69052419354839,0.9155593020978109,0.031127817856138138,0.0009689410444849122,105.48689516129038,0.15113176182013516,1
3,48.5244140625,62.4189453125,40.013671875,48.3544921875,101.1396484375,62.4912109375,62.2861328125,117.4013671875,139.8564453125,19.10822869743693,19.86633243738346,18.935122803399874,7.082543415080592,37.24070550823929,19.871165139527687,22.189462129040237,3.2161758647963175,2.5209856433936264,365.12440395355225,394.6711645126343,358.538875579834,50.162421226501465,1386.8701467514038,394.86320400238037,492.37222957611084,10.34378719329834,6.355368614196777,10.965725806451617,0.7266281767604322,0.029389878502244473,0.0008637649583766917,202.22177419354847,0.10114096530143349,1
4,53.9931640625,70.6279296875,42.66015625,47.4775390625,103.5908203125,70.6279296875,70.7880859375,115.447265625,142.734375,15.50702185164703,18.65468589577579,14.547931767972585,6.292316386378439,22.367656653544138,18.65468589577579,19.80981386188711,3.8072648923726544,3.345319433084829,240.4677267074585,347.99730587005615,211.64231872558594,39.59324550628662,500.3120641708374,347.99730587005615,392.42872524261475,14.49526596069336,11.191162109375,7.041330645161291,0.8595167104274634,0.03316670136363327,0.001100030079344433,80.86995967741936,0.13790723708928726,1
5,54.18359375,64.4091796875,39.3251953125,41.376953125,104.513671875,65.3515625,64.9990234375,118.8154296875,141.783203125,22.51799376798388,24.977989406592304,18.01943151354193,11.929582456714598,33.42876358698948,24.20197882010051,26.758668992194394,5.733171383470379,5.685943390501723,507.06004333496094,623.8999547958374,324.699912071228,142.31493759155273,1117.482234954834,585.7357788085938,716.0263662338257,32.86925411224365,32.329952239990234,8.015120967741936,0.8893430608666313,0.030996959398229437,0.0009608114919354842,114.93649193548389,0.14029160535758575,1
6,40.716796875,56.2119140625,35.77734375,51.3544921875,106.197265625,56.447265625,54.962890625,117.140625,138.5283203125,18.417040319090095,21.67761425105666,19.2174347714344,10.36861246028134,39.49567510371475,21.39384111924956,23.84988432402319,4.592128753026748,2.630050704815385,339.18737411499023,469.91895961761475,369.30979919433594,107.50812435150146,1559.9083518981934,457.69643783569336,568.8169822692871,21.087646484375,6.917166709899902,10.098790322580648,0.773556086271031,0.030559488691984115,0.000933882349115505,183.6370967741936,0.10796523681345224,1
7,44.251953125,56.6328125,36.8876953125,48.9189453125,101.0986328125,56.8193359375,55.9228515625,118.5263671875,138.4658203125,22.037188829290425,23.469726542182883,20.078996453873522,13.813358021318868,36.62978635114868,23.29644171185851,26.051985762722413,3.7784452518758744,3.2874649045978273,485.63769149780273,550.8280639648438,403.1660985946655,190.80885982513428,1341.7412481307983,542.724196434021,678.7059621810913,14.27664852142334,10.807425498962402,10.389112903225811,0.8194063054887153,0.0297336314591787,0.0008840888397502611,182.68346774193554,0.09634298036125823,1
8,35.9892578125,44.658203125,28.943359375,42.1220703125,97.46484375,45.146484375,42.9228515625,120.990234375,136.439453125,17.83997009646899,22.838092901909306,17.222938318986095,12.411315921420506,36.98686335596851,22.391666875265916,25.0563604012253,5.148564570107707,4.197079306008851,318.2645330429077,521.5784873962402,296.6296043395996,154.04076290130615,1368.028060913086,501.38674545288086,627.8211965560913,26.50771713256836,17.615474700927734,6.592741935483872,0.9008276974773105,0.03645794620972807,0.0013291818418314258,81.65322580645163,0.15636277855189606,1
9,46.2802734375,64.6953125,38.921875,51.44140625,109.98046875,64.6953125,63.8583984375,114.857421875,141.3232421875,17.762939867536904,18.75288877486196,17.585442921188395,2.3577673278890217,36.25939546042203,18.75288877486196,20.904509171109414,2.3487828450649677,2.3708860001527308,315.52203273773193,351.67083740234375,309.247802734375,5.5590667724609375,1314.7437591552734,351.67083740234375,436.99850368499756,5.516780853271484,5.621100425720215,9.739919354838712,0.7617228281965016,0.030090345880240534,0.0009054289151925086,159.27620967741944,0.10357231001790679,1
10,46.37890625,38.5732421875,24.2626953125,19.53125,128.4111328125,46.51171875,40.1806640625,129.1552734375,138.294921875,17.899321968407378,16.653010556111774,14.326083038824343,6.259445986866569,33.579108918313864,17.817977759019076,19.42884597213692,2.999073998271289,3.4537872093755984,320.38572692871094,277.3227605819702,205.23665523529053,39.1806640625,1127.5565557479858,317.48033142089844,377.480055809021,8.994444847106934,11.928646087646484,5.291330645161292,0.8963464114870465,0.044816376211636935,0.002008507576742977,58.0655241935484,0.20963212102847364,1
11,51.25390625,54.3232421875,36.72265625,33.1015625,92.01171875,55.205078125,55.505859375,123.1865234375,138.4208984375,17.908458207400518,20.714059773514226,16.964497463654382,9.07065567826239,32.109095335993175,20.0447968426384,22.906014767801157,3.689270499673775,3.1183668310206962,320.71287536621094,429.0722723007202,287.79417419433594,82.27679443359375,1030.9940032958984,401.7938804626465,524.6855125427246,13.610716819763184,9.724211692810059,7.530241935483874,0.8555904542928341,0.03280471793401812,0.0010761495187304898,103.35282258064521,0.13698174232539245,1
12,59.4716796875,67.443359375,44.0771484375,40.0380859375,93.8515625,68.0654296875,69.365234375,119.9794921875,141.20703125,17.387786962690218,17.229117649044003,16.072252185244334,8.189259987866103,24.690653230192062,17.11800199770679,18.80459246038899,3.6981532204772782,2.6733109034535127,302.3351354598999,296.8424949645996,258.3172903060913,67.06397914886475,609.6283569335938,293.02599239349365,353.61269760131836,13.676337242126465,7.1465911865234375,8.056451612903228,0.7965232686320831,0.03306697473156599,0.0010934248178980236,112.9112903225807,0.12984604276673706,1
13,63.060546875,68.2236328125,44.603515625,35.0234375,94.5078125,69.3642578125,70.798828125,121.2734375,141.55859375,19.136389737903222,18.37339991135754,16.034418161111454,9.380906342597912,36.18269529712848,18.47821594969419,20.250495716196898,4.57056623227295,4.985965104416691,366.20141220092773,337.58182430267334,257.10256576538086,88.00140380859375,1309.1874389648438,341.4444646835327,410.082576751709,20.89007568359375,24.859848022460938,7.137096774193551,0.8586738750819548,0.032711654716911204,0.001070052354318419,89.46169354838713,0.14502048471120804,1
