,mean_r,mean_g,mean_b,std_r,std_g,std_b,var_r,var_g,var_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,class
3524,81.22265625,90.7197265625,43.9638671875,10.882147183315245,5.697326806295382,3.943406171365161,118.42112731933594,32.459532737731934,15.55045223236084,0.27649699824806945,-0.5996526869698242,0.2951126625966685,-0.7321469758524901,0.12232956269373485,0.06328282769010851,0
3525,86.287109375,90.404296875,43.98046875,12.5167696044861,5.454590696089418,4.340444940357317,156.6695213317871,29.752559661865234,18.839462280273438,1.1575426031774656,-0.1448906170245497,0.4623963687807007,1.7727331991042847,-0.15014203507824275,1.0410147035749544,0
3526,71.673828125,94.44921875,41.6279296875,7.649873530520552,7.592358371392148,5.279422872820111,58.520565032958984,57.64390563964844,27.872305870056152,0.9507089063222853,0.09571332410473928,0.7082219414735459,2.449503931829593,0.2184397665814477,2.843182890291989,0
3527,104.259765625,97.6416015625,50.4052734375,13.620802906586247,5.174444015785421,4.444186371357184,185.52627182006836,26.77487087249756,19.750792503356934,-0.5391949167419836,-0.3171119899103061,0.36831395241986886,-0.08269650937861694,1.03081512941033,0.6417917512462434,0
3528,79.138671875,76.34375,39.8486328125,8.16673826328994,11.695476890127226,6.27475862380764,66.69561386108398,136.7841796875,39.37259578704834,-0.34628106743808634,0.09175977738452996,-0.035216587443692014,0.41454868683093915,-0.7970606882389393,-0.44360840655697453,0
3529,162.939453125,107.2001953125,48.4990234375,20.68944114037225,17.290768173344787,12.003092009825039,428.05297470092773,298.970664024353,144.07421779632568,0.5270879913437146,0.6005513429143803,0.5150639758127479,-0.3639691568591994,-0.21626827848451047,0.26864014227030486,0
3530,64.68359375,102.5166015625,40.375,54.0107545386561,13.483848764841682,13.251695056671052,2917.161605834961,181.81417751312256,175.607421875,0.8137847243815307,1.3233688089479865,1.7208387093767408,-0.7363443806974717,3.52403722058191,4.193975228108211,0
3531,38.7822265625,99.796875,36.61328125,16.607910522320964,9.91663247324287,6.728035689069912,275.82269191741943,98.339599609375,45.26646423339844,2.041486401648684,0.3525191691367295,0.25262248809187443,8.93150936575345,0.47718324556028247,0.5114009299718996,0
3532,86.4970703125,99.3046875,46.896484375,40.46646942428918,13.379633305974561,13.542288631925583,1637.5351476669312,179.01458740234375,183.39358139038086,0.46850001918780454,-0.524113698541235,0.05109767204988625,-0.6561796708126666,0.44475566974895253,-0.6712689338962194,0
3533,72.8056640625,98.8876953125,44.482421875,32.9656889448089,7.144031938944949,8.967916097651756,1086.736647605896,51.03719234466553,80.42351913452148,1.3657167306856015,-0.16430626989001945,0.5797097509664416,1.0454758802627868,0.2205758013163499,0.19915117968445806,0
3534,121.748046875,92.78515625,53.5712890625,10.165476390597872,8.925841082950443,4.479422995159965,103.33691024780273,79.67063903808594,20.06523036956787,0.142532278607544,-0.050254736060092384,-0.07499535185094153,1.0069972278187915,0.08426463724158184,0.12680123328551574,0
3535,132.3544921875,95.078125,56.6318359375,11.351552040426078,6.556377352194961,5.210247766237561,128.85773372650146,42.986083984375,27.146681785583496,0.3917527590162098,-0.009546698808799402,0.44930274830823747,-0.09662279492610493,0.2556798848603843,1.2179933469175932,0
3536,114.708984375,92.8818359375,52.5244140625,12.835546244940488,8.511865692480908,6.406279698744994,164.75124740600586,72.4518575668335,41.040419578552246,-0.6411053436692962,-0.2282802711009175,-0.4330511277391928,-0.1514690245569943,-0.018207692855125135,-0.2620166756041291,0
3537,93.4951171875,89.3818359375,49.41796875,28.93419216356562,25.690345458057458,12.680151403828877,837.1874761581421,659.9938497543335,160.78623962402344,-1.7118443423216436,-2.0510758977369075,-2.039588775433636,2.2157166257106526,3.2637445152347357,4.237664190910549,0
3538,102.650390625,86.8642578125,67.1953125,17.9219455601202,17.96622623134955,17.890480007600235,321.1961326599121,322.7852849960327,320.06927490234375,-0.0923971506474466,-0.1399011296676295,-0.09655759417294144,0.06118598207487391,0.1519989101493202,0.0733561776460383,0
3539,97.564453125,82.3544921875,65.833984375,14.298360445158659,14.052160064434986,14.216784800448231,204.44311141967773,197.46320247650146,202.11697006225586,-0.05015187083588057,-0.03086319451851933,0.008202217923528883,0.1348486600762464,0.11917093245919652,0.13286154008718487,0
